publication_number,title,abstract,Lemmatized-Abstract,sub_classes,sub_class,topics,prob,query_publication_numbers,query_class_codes,query_abstract,query_predicted_topics,query_codes_G16H,exact_match_code,count_exact_match_top50,RFR
US2020402643A1,"Cognitive screens, monitor and cognitive treatments targeting immune-mediated and neuro-degenerative disorders","Systems and methods for generating a personalized cognitive treatment recommendation for an individual. The system includes one or more processors; and a memory to store processor-executable instructions. Upon execution of the instructions, the one or more processors receive parameters for at least one cognitive treatment tool; receive physiological data indicative of a condition of the individual, and/or clinical data associated with the individual; and generate the personalized cognitive treatment recommendation based on the physiological data and/or the clinical data. The recommendation includes a specification of (i) at least one first cognitive treatment tool, (ii) at least one second cognitive treatment tool different from the at least one first cognitive treatment tool, or (iii) both (i) and (ii). Optionally, the one or more processors receive performance data indicative of the individual&#39;s performance of at least one task associated with the at least one cognitive treatment tool of the recommendation.",system method generating personalized cognitive treatment recommendation individual system includes one processor memory store processorexecutable instruction execution instruction one processor receive parameter one cognitive treatment tool receive physiological data indicative condition individual andor clinical data associated individual generate personalized cognitive treatment recommendation based physiological data andor clinical data recommendation includes specification one first cognitive treatment tool ii one second cognitive treatment tool different one first cognitive treatment tool iii ii optionally one processor receive performance data indicative individual performance one task associated one cognitive treatment tool recommendation,"['G16H20/70', 'G16H50/20']","['G16H', 'G16H']",20,0.4009695593867777,US20230080227A1,"G06Q50/22,G06Q10/10,G06F3/0487,G06Q50/10,G,H04N7/141,H04N,G06F,G16H40/00,G16H40/60,H,H04,H04N7/00,G06F3/0488,H04N7/142,G16H40/67,G06F3/048,G06F3/0484,G16Z,G06F3/00,G16H40/63,G16Z99/00,G06F3/04847,G16H,G16,H04N7/147,G06F3/04883,G06Q50/00,G16H80/00,G06Q10/00,H04N7/14,G06F3/01,G06Q,G06","The present disclosure describes various aspects of remote presence interfaces (RPIs) for use on portable electronic devices (PEDs) to interface with remote presence devices. An RPI may allow a user to interact with a telepresence device, view a live video feed, provide navigational instructions, and/or otherwise interact with the telepresence device. The RPI may allow a user to manually, semi-autonomously, or autonomously control the movement of the telepresence device. One or more panels associated with a video feed, patient data, calendars, date, time, telemetry data, PED data, telepresence device data, healthcare facility information, healthcare practitioner information, menu tabs, settings controls, and/or other features may be utilized via the RPI.",[20],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00",,13,1.0
US2022051774A1,Method for assisting the taking or the act of a therapeutic treatment,"The present invention relates to the assistance of the taking or the act of a therapeutic treatment for an individual I i , to a system ( 1 ) and to a computer program product for implementing same.",present invention relates assistance taking act therapeutic treatment individual system computer program product implementing,"['G16H20/10', 'G16H20/10']","['G16H', 'G16H']",20,0.37652184391789345,US20230080227A1,"G06Q50/22,G06Q10/10,G06F3/0487,G06Q50/10,G,H04N7/141,H04N,G06F,G16H40/00,G16H40/60,H,H04,H04N7/00,G06F3/0488,H04N7/142,G16H40/67,G06F3/048,G06F3/0484,G16Z,G06F3/00,G16H40/63,G16Z99/00,G06F3/04847,G16H,G16,H04N7/147,G06F3/04883,G06Q50/00,G16H80/00,G06Q10/00,H04N7/14,G06F3/01,G06Q,G06","The present disclosure describes various aspects of remote presence interfaces (RPIs) for use on portable electronic devices (PEDs) to interface with remote presence devices. An RPI may allow a user to interact with a telepresence device, view a live video feed, provide navigational instructions, and/or otherwise interact with the telepresence device. The RPI may allow a user to manually, semi-autonomously, or autonomously control the movement of the telepresence device. One or more panels associated with a video feed, patient data, calendars, date, time, telemetry data, PED data, telepresence device data, healthcare facility information, healthcare practitioner information, menu tabs, settings controls, and/or other features may be utilized via the RPI.",[20],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00",,13,1.0
US2018158542A1,Sensor control system and method for health care,"Disclosed herein are a sensor control system and method for health care. The sensor control system may include: multiple sensor modules, each of the multiple sensor modules being modularized to include at least one sensor, being attached to or detached from a connection interface, and sending information sensed by the at least one sensor to a sensor controller; the connection interface, which the multiple sensor modules are attached to or detached from, and which relays communication between the sensor controller and the multiple sensor modules; and the sensor controller for requesting information from the multiple sensor modules through the connection interface according to a schedule and for processing sensing information received from the multiple sensor modules, wherein the sensor control system may be included in an object worn on a specific part of a human body.",disclosed sensor control system method health care sensor control system include multiple sensor module multiple sensor module modularized include one sensor attached detached connection interface sending information sensed one sensor sensor controller connection interface multiple sensor module attached detached relay communication sensor controller multiple sensor module sensor controller requesting information multiple sensor module connection interface according schedule processing sensing information received multiple sensor module wherein sensor control system included object worn specific part human body,"['G16H40/67', 'A61B5/681']","['G16H', 'A61B']",14,0.3661175244878765,US20230080227A1,"G06Q50/22,G06Q10/10,G06F3/0487,G06Q50/10,G,H04N7/141,H04N,G06F,G16H40/00,G16H40/60,H,H04,H04N7/00,G06F3/0488,H04N7/142,G16H40/67,G06F3/048,G06F3/0484,G16Z,G06F3/00,G16H40/63,G16Z99/00,G06F3/04847,G16H,G16,H04N7/147,G06F3/04883,G06Q50/00,G16H80/00,G06Q10/00,H04N7/14,G06F3/01,G06Q,G06","The present disclosure describes various aspects of remote presence interfaces (RPIs) for use on portable electronic devices (PEDs) to interface with remote presence devices. An RPI may allow a user to interact with a telepresence device, view a live video feed, provide navigational instructions, and/or otherwise interact with the telepresence device. The RPI may allow a user to manually, semi-autonomously, or autonomously control the movement of the telepresence device. One or more panels associated with a video feed, patient data, calendars, date, time, telemetry data, PED data, telepresence device data, healthcare facility information, healthcare practitioner information, menu tabs, settings controls, and/or other features may be utilized via the RPI.",[14],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00",G16H40/67,13,1.0
US2006290525A1,Gas alert for medical gas system,"A gas sensor module is coupled to a medical gas system in a healthcare facility to monitor gas type and/or gas flow. In some embodiments, the gas sensor module is coupled to a gas pipe of the medical gas system behind a wall, ceiling, floor, access panel, or the like and transmits an alarm signal to an alarm controller located elsewhere in the healthcare facility. In other embodiments, the gas sensor module plugs into a service outlet of the medical gas system. Also disclosed is a combination service outlet and gas sensor module. A main gas alarm module may communicate with one or more remote gas alarm modules.",gas sensor module coupled medical gas system healthcare facility monitor gas type andor gas flow embodiment gas sensor module coupled gas pipe medical gas system behind wall ceiling floor access panel like transmits alarm signal alarm controller located elsewhere healthcare facility embodiment gas sensor module plug service outlet medical gas system disclosed combination service outlet gas sensor module main gas alarm module communicate one remote gas alarm module,"['G01N33/00', 'G16H40/20']","['G01N', 'G16H']",14,0.35528815654357543,US20230080227A1,"G06Q50/22,G06Q10/10,G06F3/0487,G06Q50/10,G,H04N7/141,H04N,G06F,G16H40/00,G16H40/60,H,H04,H04N7/00,G06F3/0488,H04N7/142,G16H40/67,G06F3/048,G06F3/0484,G16Z,G06F3/00,G16H40/63,G16Z99/00,G06F3/04847,G16H,G16,H04N7/147,G06F3/04883,G06Q50/00,G16H80/00,G06Q10/00,H04N7/14,G06F3/01,G06Q,G06","The present disclosure describes various aspects of remote presence interfaces (RPIs) for use on portable electronic devices (PEDs) to interface with remote presence devices. An RPI may allow a user to interact with a telepresence device, view a live video feed, provide navigational instructions, and/or otherwise interact with the telepresence device. The RPI may allow a user to manually, semi-autonomously, or autonomously control the movement of the telepresence device. One or more panels associated with a video feed, patient data, calendars, date, time, telemetry data, PED data, telepresence device data, healthcare facility information, healthcare practitioner information, menu tabs, settings controls, and/or other features may be utilized via the RPI.",[14],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00",,13,1.0
US2009240193A1,Systems and methods for customizing delivery of sensor data,"Systems and methods for continuous measurement of an analyte in a host are provided. The system generally includes a continuous analyte sensor configured to continuously measure a concentration of analyte in a host and a sensor electronics module physically connected to the continuous analyte sensor during sensor use, wherein the sensor electronics module is further configured to directly wirelessly communicate displayable sensor information to a plurality of different types of display devices.",system method continuous measurement analyte host provided system generally includes continuous analyte sensor configured continuously measure concentration analyte host sensor electronics module physically connected continuous analyte sensor sensor wherein sensor electronics module configured directly wirelessly communicate displayable sensor information plurality different type display device,"['G16H40/67', 'G16H40/67']","['G16H', 'G16H']",14,0.3552283022988367,US20230080227A1,"G06Q50/22,G06Q10/10,G06F3/0487,G06Q50/10,G,H04N7/141,H04N,G06F,G16H40/00,G16H40/60,H,H04,H04N7/00,G06F3/0488,H04N7/142,G16H40/67,G06F3/048,G06F3/0484,G16Z,G06F3/00,G16H40/63,G16Z99/00,G06F3/04847,G16H,G16,H04N7/147,G06F3/04883,G06Q50/00,G16H80/00,G06Q10/00,H04N7/14,G06F3/01,G06Q,G06","The present disclosure describes various aspects of remote presence interfaces (RPIs) for use on portable electronic devices (PEDs) to interface with remote presence devices. An RPI may allow a user to interact with a telepresence device, view a live video feed, provide navigational instructions, and/or otherwise interact with the telepresence device. The RPI may allow a user to manually, semi-autonomously, or autonomously control the movement of the telepresence device. One or more panels associated with a video feed, patient data, calendars, date, time, telemetry data, PED data, telepresence device data, healthcare facility information, healthcare practitioner information, menu tabs, settings controls, and/or other features may be utilized via the RPI.",[14],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00","G16H40/67,G16H40/67",13,1.0
US2010056946A1,System for analyzing thermal data based on breast surface temperature to determine suspect conditions,"A portable computing device or microprocessor/storage system including temperature sensors used to collect temperature readings of a breast tissue of a subject. The device would collect data from the sensors at regular time intervals over a period of time. All of the generated temperature data is stored in the portable computing or storage device. The sensors are placed on the greatest areas of interest on the breast, based on where most cancers develop, by using a sensor placeholder. The sensor placeholder would be lobate shaped, with the sensor placeholder aligning with the glandular regions of the breast where cancers are most likely to develop. The temperature data is then analyzed by one or more classifier systems and classified as either suspect or non-suspect tissue.",portable computing device microprocessorstorage system including temperature sensor collect temperature reading breast tissue subject device collect data sensor regular time interval period time generated temperature data stored portable computing storage device sensor placed greatest area interest breast based cancer develop sensor placeholder sensor placeholder lobate shaped sensor placeholder aligning glandular region breast cancer likely develop temperature data analyzed one classifier system classified either suspect nonsuspect tissue,"['A61B5/01', 'G16H50/70']","['A61B', 'G16H']",14,0.3521488341124907,US20230080227A1,"G06Q50/22,G06Q10/10,G06F3/0487,G06Q50/10,G,H04N7/141,H04N,G06F,G16H40/00,G16H40/60,H,H04,H04N7/00,G06F3/0488,H04N7/142,G16H40/67,G06F3/048,G06F3/0484,G16Z,G06F3/00,G16H40/63,G16Z99/00,G06F3/04847,G16H,G16,H04N7/147,G06F3/04883,G06Q50/00,G16H80/00,G06Q10/00,H04N7/14,G06F3/01,G06Q,G06","The present disclosure describes various aspects of remote presence interfaces (RPIs) for use on portable electronic devices (PEDs) to interface with remote presence devices. An RPI may allow a user to interact with a telepresence device, view a live video feed, provide navigational instructions, and/or otherwise interact with the telepresence device. The RPI may allow a user to manually, semi-autonomously, or autonomously control the movement of the telepresence device. One or more panels associated with a video feed, patient data, calendars, date, time, telemetry data, PED data, telepresence device data, healthcare facility information, healthcare practitioner information, menu tabs, settings controls, and/or other features may be utilized via the RPI.",[14],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00",,13,1.0
US2011264033A1,Medical device with value sensor,A RFID comprising a value sensor such as a pressure sensor is integrated with a liquid drug container to enable wireless pressure or other drug relevant parameter value monitoring and code-matching of drug container to a medical delivery device.,rfid comprising value sensor pressure sensor integrated liquid drug container enable wireless pressure drug relevant parameter value monitoring codematching drug container medical delivery device,"['G16H20/17', 'A61M5/31511']","['G16H', 'A61M']",14,0.34699511756237666,US20230080227A1,"G06Q50/22,G06Q10/10,G06F3/0487,G06Q50/10,G,H04N7/141,H04N,G06F,G16H40/00,G16H40/60,H,H04,H04N7/00,G06F3/0488,H04N7/142,G16H40/67,G06F3/048,G06F3/0484,G16Z,G06F3/00,G16H40/63,G16Z99/00,G06F3/04847,G16H,G16,H04N7/147,G06F3/04883,G06Q50/00,G16H80/00,G06Q10/00,H04N7/14,G06F3/01,G06Q,G06","The present disclosure describes various aspects of remote presence interfaces (RPIs) for use on portable electronic devices (PEDs) to interface with remote presence devices. An RPI may allow a user to interact with a telepresence device, view a live video feed, provide navigational instructions, and/or otherwise interact with the telepresence device. The RPI may allow a user to manually, semi-autonomously, or autonomously control the movement of the telepresence device. One or more panels associated with a video feed, patient data, calendars, date, time, telemetry data, PED data, telepresence device data, healthcare facility information, healthcare practitioner information, menu tabs, settings controls, and/or other features may be utilized via the RPI.",[14],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00",,13,1.0
US2015366471A1,"Physiological Monitoring Systems, Methods and Apparatus","A sensor module configured to be worn by a subject includes a plurality of sensors configured to measure physiological information from the subject and/or environmental exposure information in a vicinity of the subject, a power source coupled to the plurality of sensors, and at least one processor configured to obtain data from the plurality of sensors only at certain time intervals in order to extend a life of the power source. The sensor module also includes a wireless chip configured to communicate data obtained from the plurality of sensors to a telecommunication device. The telecommunication device is configured to communicate the data obtained from the plurality of sensors to a remote database. One or more of the plurality of sensors may be activated and/or deactivated by the telecommunication device.",sensor module configured worn subject includes plurality sensor configured measure physiological information subject andor environmental exposure information vicinity subject power source coupled plurality sensor one processor configured obtain data plurality sensor certain time interval order extend life power source sensor module includes wireless chip configured communicate data obtained plurality sensor telecommunication device telecommunication device configured communicate data obtained plurality sensor remote database one plurality sensor activated andor deactivated telecommunication device,"['A61B5/00', 'G16H40/63']","['A61B', 'G16H']",14,0.3467539724380081,US20230080227A1,"G06Q50/22,G06Q10/10,G06F3/0487,G06Q50/10,G,H04N7/141,H04N,G06F,G16H40/00,G16H40/60,H,H04,H04N7/00,G06F3/0488,H04N7/142,G16H40/67,G06F3/048,G06F3/0484,G16Z,G06F3/00,G16H40/63,G16Z99/00,G06F3/04847,G16H,G16,H04N7/147,G06F3/04883,G06Q50/00,G16H80/00,G06Q10/00,H04N7/14,G06F3/01,G06Q,G06","The present disclosure describes various aspects of remote presence interfaces (RPIs) for use on portable electronic devices (PEDs) to interface with remote presence devices. An RPI may allow a user to interact with a telepresence device, view a live video feed, provide navigational instructions, and/or otherwise interact with the telepresence device. The RPI may allow a user to manually, semi-autonomously, or autonomously control the movement of the telepresence device. One or more panels associated with a video feed, patient data, calendars, date, time, telemetry data, PED data, telepresence device data, healthcare facility information, healthcare practitioner information, menu tabs, settings controls, and/or other features may be utilized via the RPI.",[14],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00",G16H40/63,13,1.0
US2018353670A1,Personalized renal failure chronic care systems and methods,"A personalized chronic care system including (i) a sensor; (ii) a data receiving device separate from the sensor and configured to receive data directly or indirectly from the sensor; (iii) a data analytics device separate from the sensor and including at least one algorithm configured to analyze the sensor data and provide an analyzed data outcome; and (iv) at least one output device separate from the sensor and in communication with the data analytics device, the at least one output device configured to receive and communicate the analyzed data outcome to a health care provider.",personalized chronic care system including sensor ii data receiving device separate sensor configured receive data directly indirectly sensor iii data analytics device separate sensor including one algorithm configured analyze sensor data provide analyzed data outcome iv one output device separate sensor communication data analytics device one output device configured receive communicate analyzed data outcome health care provider,"['A61M1/28', 'G16H20/10']","['A61M', 'G16H']",14,0.34614331284396593,US20230080227A1,"G06Q50/22,G06Q10/10,G06F3/0487,G06Q50/10,G,H04N7/141,H04N,G06F,G16H40/00,G16H40/60,H,H04,H04N7/00,G06F3/0488,H04N7/142,G16H40/67,G06F3/048,G06F3/0484,G16Z,G06F3/00,G16H40/63,G16Z99/00,G06F3/04847,G16H,G16,H04N7/147,G06F3/04883,G06Q50/00,G16H80/00,G06Q10/00,H04N7/14,G06F3/01,G06Q,G06","The present disclosure describes various aspects of remote presence interfaces (RPIs) for use on portable electronic devices (PEDs) to interface with remote presence devices. An RPI may allow a user to interact with a telepresence device, view a live video feed, provide navigational instructions, and/or otherwise interact with the telepresence device. The RPI may allow a user to manually, semi-autonomously, or autonomously control the movement of the telepresence device. One or more panels associated with a video feed, patient data, calendars, date, time, telemetry data, PED data, telepresence device data, healthcare facility information, healthcare practitioner information, menu tabs, settings controls, and/or other features may be utilized via the RPI.",[14],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00",,13,1.0
US2019054873A1,Component configuration based on sensor data,"Techniques are described for component configuration based on sensor data. Sensor data is collected by sensors in, or proximal to, a system under diagnosis (e.g., a vehicle), the sensor data describing the use of component(s) of the system by individual(s). The sensor data is analyzed (e.g., in real time) to determine an updated configuration for component(s) (e.g., an adjustment to the seat back, lumbar support of a car seat, etc.). The updated configuration may be communicated to the individual as a recommended configuration. In some implementations, the updated configuration may be communicated directly to the component which, on receiving and processing the configuration update, sends signals to various actuators to move the subcomponents of the component into the updated configuration. In some implementations, the sensor data is used to train, through machine learning, a model that provides configuration update(s) for component(s) based on the input sensor data.",technique described component configuration based sensor data sensor data collected sensor proximal system diagnosis eg vehicle sensor data describing component system individual sensor data analyzed eg real time determine updated configuration component eg adjustment seat back lumbar support car seat etc updated configuration communicated individual recommended configuration implementation updated configuration communicated directly component receiving processing configuration update sends signal various actuator move subcomponents component updated configuration implementation sensor data train machine learning model provides configuration update component based input sensor data,"['B60W40/09', 'G16H10/20']","['B60W', 'G16H']",14,0.34469487025588597,US20230080227A1,"G06Q50/22,G06Q10/10,G06F3/0487,G06Q50/10,G,H04N7/141,H04N,G06F,G16H40/00,G16H40/60,H,H04,H04N7/00,G06F3/0488,H04N7/142,G16H40/67,G06F3/048,G06F3/0484,G16Z,G06F3/00,G16H40/63,G16Z99/00,G06F3/04847,G16H,G16,H04N7/147,G06F3/04883,G06Q50/00,G16H80/00,G06Q10/00,H04N7/14,G06F3/01,G06Q,G06","The present disclosure describes various aspects of remote presence interfaces (RPIs) for use on portable electronic devices (PEDs) to interface with remote presence devices. An RPI may allow a user to interact with a telepresence device, view a live video feed, provide navigational instructions, and/or otherwise interact with the telepresence device. The RPI may allow a user to manually, semi-autonomously, or autonomously control the movement of the telepresence device. One or more panels associated with a video feed, patient data, calendars, date, time, telemetry data, PED data, telepresence device data, healthcare facility information, healthcare practitioner information, menu tabs, settings controls, and/or other features may be utilized via the RPI.",[14],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00",,13,1.0
US2019351228A1,Medical device for treating diabetes,"A medical device containing a sensor, a motor, one or more plates, and a control unit, for treating diabetes. The medical device vibrates the pancreas thereby improving blood and secretory hormone circulation and enhancing the production of insulin.",medical device containing sensor motor one plate control unit treating diabetes medical device vibrates pancreas improving blood secretory hormone circulation enhancing production insulin,"['A61N1/36', 'G16H40/67']","['A61N', 'G16H']",14,0.3440053792022809,US20230080227A1,"G06Q50/22,G06Q10/10,G06F3/0487,G06Q50/10,G,H04N7/141,H04N,G06F,G16H40/00,G16H40/60,H,H04,H04N7/00,G06F3/0488,H04N7/142,G16H40/67,G06F3/048,G06F3/0484,G16Z,G06F3/00,G16H40/63,G16Z99/00,G06F3/04847,G16H,G16,H04N7/147,G06F3/04883,G06Q50/00,G16H80/00,G06Q10/00,H04N7/14,G06F3/01,G06Q,G06","The present disclosure describes various aspects of remote presence interfaces (RPIs) for use on portable electronic devices (PEDs) to interface with remote presence devices. An RPI may allow a user to interact with a telepresence device, view a live video feed, provide navigational instructions, and/or otherwise interact with the telepresence device. The RPI may allow a user to manually, semi-autonomously, or autonomously control the movement of the telepresence device. One or more panels associated with a video feed, patient data, calendars, date, time, telemetry data, PED data, telepresence device data, healthcare facility information, healthcare practitioner information, menu tabs, settings controls, and/or other features may be utilized via the RPI.",[14],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00",G16H40/67,13,1.0
US2018242860A1,Wearable monitoring devices,"A wearable monitoring device configured to be attached to a subject includes at least one physiological sensor configured to identify the subject and to detect and/or measure physiological information from the subject, at least one motion sensor, at least one battery, digital memory storage, at least one processor, and at least one transceiver. The at least one transmitter communicates sensor data from the at least one physiological sensor and the at least one motion sensor with at least one remote device and receives targeted advertisement information from the at least one remote device. The targeted advertisement information is generated by processing the sensor data from the at least one physiological sensor and the at least one motion sensor.",wearable monitoring device configured attached subject includes one physiological sensor configured identify subject detect andor measure physiological information subject one motion sensor one battery digital memory storage one processor one transceiver one transmitter communicates sensor data one physiological sensor one motion sensor one remote device receives targeted advertisement information one remote device targeted advertisement information generated processing sensor data one physiological sensor one motion sensor,"['G16H40/67', 'A61B5/0022']","['G16H', 'A61B']",14,0.34070350942782046,US20230080227A1,"G06Q50/22,G06Q10/10,G06F3/0487,G06Q50/10,G,H04N7/141,H04N,G06F,G16H40/00,G16H40/60,H,H04,H04N7/00,G06F3/0488,H04N7/142,G16H40/67,G06F3/048,G06F3/0484,G16Z,G06F3/00,G16H40/63,G16Z99/00,G06F3/04847,G16H,G16,H04N7/147,G06F3/04883,G06Q50/00,G16H80/00,G06Q10/00,H04N7/14,G06F3/01,G06Q,G06","The present disclosure describes various aspects of remote presence interfaces (RPIs) for use on portable electronic devices (PEDs) to interface with remote presence devices. An RPI may allow a user to interact with a telepresence device, view a live video feed, provide navigational instructions, and/or otherwise interact with the telepresence device. The RPI may allow a user to manually, semi-autonomously, or autonomously control the movement of the telepresence device. One or more panels associated with a video feed, patient data, calendars, date, time, telemetry data, PED data, telepresence device data, healthcare facility information, healthcare practitioner information, menu tabs, settings controls, and/or other features may be utilized via the RPI.",[14],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00",G16H40/67,13,1.0
US2021327572A1,Systems and methods for managing and updating contextual intelligent processes using artificial intelligence algorithms,"In some instances, the disclosure provides a method for managing and updating contextual intelligent processes using artificial intelligence algorithms The method comprises obtaining, from a user device, health information indicating a health triggering event associated with a user, obtaining event information associated with the user, determining, based on the health triggering event, one or more contextual intelligent processes for the health triggering event, retrieving one or more contextual artificial intelligence datasets, updating the one or more contextual intelligent processes with at least one new service based on inputting the health triggering event, the event information, and the one or more contextual intelligent processes into the one or more contextual artificial intelligence datasets, and performing the one or more updated contextual intelligent processes.",instance disclosure provides method managing updating contextual intelligent process artificial intelligence algorithm method comprises obtaining user device health information indicating health triggering event associated user obtaining event information associated user determining based health triggering event one contextual intelligent process health triggering event retrieving one contextual artificial intelligence datasets updating one contextual intelligent process one new service based inputting health triggering event event information one contextual intelligent process one contextual artificial intelligence datasets performing one updated contextual intelligent process,"['G16H40/67', 'G06N3/08']","['G16H', 'G06N']",26,1.0,US20230080227A1,"G06Q50/22,G06Q10/10,G06F3/0487,G06Q50/10,G,H04N7/141,H04N,G06F,G16H40/00,G16H40/60,H,H04,H04N7/00,G06F3/0488,H04N7/142,G16H40/67,G06F3/048,G06F3/0484,G16Z,G06F3/00,G16H40/63,G16Z99/00,G06F3/04847,G16H,G16,H04N7/147,G06F3/04883,G06Q50/00,G16H80/00,G06Q10/00,H04N7/14,G06F3/01,G06Q,G06","The present disclosure describes various aspects of remote presence interfaces (RPIs) for use on portable electronic devices (PEDs) to interface with remote presence devices. An RPI may allow a user to interact with a telepresence device, view a live video feed, provide navigational instructions, and/or otherwise interact with the telepresence device. The RPI may allow a user to manually, semi-autonomously, or autonomously control the movement of the telepresence device. One or more panels associated with a video feed, patient data, calendars, date, time, telemetry data, PED data, telepresence device data, healthcare facility information, healthcare practitioner information, menu tabs, settings controls, and/or other features may be utilized via the RPI.",[26],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00",G16H40/67,13,1.0
US2009192818A1,Systems and method for continuous health monitoring,"A system for continuous health monitoring includes a computer system including a locking mechanism configured to allow multiple health point checks to be accessed simultaneously, a plurality of component health point checks configured to monitor at least one component of the system and configured to store health monitoring statistics in the computer system, and a scheduler configured to periodically enable the plurality of component health point checks based on one of a user request and a predefined amount of time.",system continuous health monitoring includes computer system including locking mechanism configured allow multiple health point check accessed simultaneously plurality component health point check configured monitor one component system configured store health monitoring statistic computer system scheduler configured periodically enable plurality component health point check based one user request predefined amount time,"['G16H40/63', 'G16H40/63']","['G16H', 'G16H']",26,1.0,US20230080227A1,"G06Q50/22,G06Q10/10,G06F3/0487,G06Q50/10,G,H04N7/141,H04N,G06F,G16H40/00,G16H40/60,H,H04,H04N7/00,G06F3/0488,H04N7/142,G16H40/67,G06F3/048,G06F3/0484,G16Z,G06F3/00,G16H40/63,G16Z99/00,G06F3/04847,G16H,G16,H04N7/147,G06F3/04883,G06Q50/00,G16H80/00,G06Q10/00,H04N7/14,G06F3/01,G06Q,G06","The present disclosure describes various aspects of remote presence interfaces (RPIs) for use on portable electronic devices (PEDs) to interface with remote presence devices. An RPI may allow a user to interact with a telepresence device, view a live video feed, provide navigational instructions, and/or otherwise interact with the telepresence device. The RPI may allow a user to manually, semi-autonomously, or autonomously control the movement of the telepresence device. One or more panels associated with a video feed, patient data, calendars, date, time, telemetry data, PED data, telepresence device data, healthcare facility information, healthcare practitioner information, menu tabs, settings controls, and/or other features may be utilized via the RPI.",[26],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00","G16H40/63,G16H40/63",13,1.0
US2007135690A1,Mobile communication device that provides health feedback,"A mobile communication device obtains health-related information associated with a user of the mobile communication device, determines whether a health goal has been reached based on the health-related information, provides negative feedback to the user when the health goal has not been reached, and provides positive feedback to the user when the health goal has been reached.",mobile communication device obtains healthrelated information associated user mobile communication device determines whether health goal reached based healthrelated information provides negative feedback user health goal reached provides positive feedback user health goal reached,"['G16H20/30', 'H04M1/72403']","['G16H', 'H04M']",26,1.0,US20230080227A1,"G06Q50/22,G06Q10/10,G06F3/0487,G06Q50/10,G,H04N7/141,H04N,G06F,G16H40/00,G16H40/60,H,H04,H04N7/00,G06F3/0488,H04N7/142,G16H40/67,G06F3/048,G06F3/0484,G16Z,G06F3/00,G16H40/63,G16Z99/00,G06F3/04847,G16H,G16,H04N7/147,G06F3/04883,G06Q50/00,G16H80/00,G06Q10/00,H04N7/14,G06F3/01,G06Q,G06","The present disclosure describes various aspects of remote presence interfaces (RPIs) for use on portable electronic devices (PEDs) to interface with remote presence devices. An RPI may allow a user to interact with a telepresence device, view a live video feed, provide navigational instructions, and/or otherwise interact with the telepresence device. The RPI may allow a user to manually, semi-autonomously, or autonomously control the movement of the telepresence device. One or more panels associated with a video feed, patient data, calendars, date, time, telemetry data, PED data, telepresence device data, healthcare facility information, healthcare practitioner information, menu tabs, settings controls, and/or other features may be utilized via the RPI.",[26],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00",,13,1.0
US2013138458A1,Mobile platform for personal health records,"A method for managing health records on a mobile device. The method includes providing a mobile application stored on a machine readable storage medium on the mobile device and executing the mobile application on the mobile device to provide for (a) accessing health records using the mobile device, (b) receiving health records at the device, and (c) creating health records using the device.",method managing health record mobile device method includes providing mobile application stored machine readable storage medium mobile device executing mobile application mobile device provide accessing health record mobile device b receiving health record device c creating health record device,"['G16H10/60', 'G16H10/65']","['G16H', 'G16H']",26,1.0,US20230080227A1,"G06Q50/22,G06Q10/10,G06F3/0487,G06Q50/10,G,H04N7/141,H04N,G06F,G16H40/00,G16H40/60,H,H04,H04N7/00,G06F3/0488,H04N7/142,G16H40/67,G06F3/048,G06F3/0484,G16Z,G06F3/00,G16H40/63,G16Z99/00,G06F3/04847,G16H,G16,H04N7/147,G06F3/04883,G06Q50/00,G16H80/00,G06Q10/00,H04N7/14,G06F3/01,G06Q,G06","The present disclosure describes various aspects of remote presence interfaces (RPIs) for use on portable electronic devices (PEDs) to interface with remote presence devices. An RPI may allow a user to interact with a telepresence device, view a live video feed, provide navigational instructions, and/or otherwise interact with the telepresence device. The RPI may allow a user to manually, semi-autonomously, or autonomously control the movement of the telepresence device. One or more panels associated with a video feed, patient data, calendars, date, time, telemetry data, PED data, telepresence device data, healthcare facility information, healthcare practitioner information, menu tabs, settings controls, and/or other features may be utilized via the RPI.",[26],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00",,13,1.0
