publication_number,title,abstract,Lemmatized-Abstract,sub_classes,sub_class,topics,prob,query_publication_numbers,query_class_codes,query_abstract,query_predicted_topics,query_codes_G16H,exact_match_code,count_exact_match_top50,RFR
US2014207204A1,Prediction and monitoring of clinical episodes,"Apparatus and methods are described, including a method for treating a clinical episode. The method comprises sensing at least one parameter of a subject without contacting or viewing the subject or clothes the subject is wearing, analyzing the parameter, detecting the clinical episode at least in part responsively to the analysis, and responsively to detecting the clinical episode, treating the clinical episode using a device implanted in the subject. Other applications are also described.",apparatus method described including method treating clinical episode method comprises sensing one parameter subject contacting viewing subject clothes subject wearing analyzing parameter detecting clinical episode part responsively analysis responsively detecting clinical episode treating clinical episode device implanted subject application described,"['A61B5/361', 'G16H50/30']","['A61B', 'G16H']",12,0.32969674468040466,US20230233081A1,"A61,G06Q10/1093,G06Q10/10,G,G16H40/00,G16H40/60,A61B5/743,A61B5/7425,A61B,G16H40/67,A61B5/0002,A61B5/742,A,G16H40/63,G16H,G16,A61B5/0015,A61B5/7435,A61B5/7445,G16H80/00,A61B5/74,A61B5/00,G06Q10/00,G06Q10/109,G06Q,A61B5/0022,G06","A medical system is disclosed. The medical system can include a patient monitoring device, a patient information system, and a mobile application. The patient monitoring device can be coupled to a patient to monitor one or more physiological parameters. The patient information system can allow the patient to communicate with a clinician. The patient information system can also provide information regarding schedules, medications, and procedures to the patient. The mobile application can be communicatively coupled with the patient monitoring device and the patient information system. The mobile application can allow a clinician to receive, view, and send information to or from the patient monitoring device and the patient information system.",[12],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00",,1,13.0
US2020395103A1,Methods of performing clinical trials,Disclosed herein are methods of performing clinical trials. Also disclosed herein are methods of obtaining payments for a medicament. Also disclosed herein are systems and devices for selecting a medicament for a subject.,disclosed method performing clinical trial disclosed method obtaining payment medicament disclosed system device selecting medicament subject,"['G16H10/20', 'Y02A90/10']","['G16H', 'Y02A']",12,0.2977312207221985,US20230233081A1,"A61,G06Q10/1093,G06Q10/10,G,G16H40/00,G16H40/60,A61B5/743,A61B5/7425,A61B,G16H40/67,A61B5/0002,A61B5/742,A,G16H40/63,G16H,G16,A61B5/0015,A61B5/7435,A61B5/7445,G16H80/00,A61B5/74,A61B5/00,G06Q10/00,G06Q10/109,G06Q,A61B5/0022,G06","A medical system is disclosed. The medical system can include a patient monitoring device, a patient information system, and a mobile application. The patient monitoring device can be coupled to a patient to monitor one or more physiological parameters. The patient information system can allow the patient to communicate with a clinician. The patient information system can also provide information regarding schedules, medications, and procedures to the patient. The mobile application can be communicatively coupled with the patient monitoring device and the patient information system. The mobile application can allow a clinician to receive, view, and send information to or from the patient monitoring device and the patient information system.",[12],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00",,1,13.0
US2007173704A1,Corporeal condition assessment and food selection,"Disclosed are methods and systems for determining a body condition, for food selection by type and/or amount and for establishing a food identification system which may be used therewith.",disclosed method system determining body condition food selection type andor amount establishing food identification system,"['G16H50/30', 'A61B5/00']","['G16H', 'A61B']",12,0.2808191776275635,US20230233081A1,"A61,G06Q10/1093,G06Q10/10,G,G16H40/00,G16H40/60,A61B5/743,A61B5/7425,A61B,G16H40/67,A61B5/0002,A61B5/742,A,G16H40/63,G16H,G16,A61B5/0015,A61B5/7435,A61B5/7445,G16H80/00,A61B5/74,A61B5/00,G06Q10/00,G06Q10/109,G06Q,A61B5/0022,G06","A medical system is disclosed. The medical system can include a patient monitoring device, a patient information system, and a mobile application. The patient monitoring device can be coupled to a patient to monitor one or more physiological parameters. The patient information system can allow the patient to communicate with a clinician. The patient information system can also provide information regarding schedules, medications, and procedures to the patient. The mobile application can be communicatively coupled with the patient monitoring device and the patient information system. The mobile application can allow a clinician to receive, view, and send information to or from the patient monitoring device and the patient information system.",[12],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00",,1,13.0
US2019139633A1,Apparatus and Method for Care Plan Generation,"There is provided a computer-implemented method for generating a care plan for a subject. A plurality of care plans stored in one or more databases are accessed ( 202 ). The plurality of care plans are grouped into a plurality of care plan categories based on a similarity measure between one or more attributes of the plurality of care plans. Each of the plurality of care plans is associated with a reference subject. A care plan category for the subject is identified from the plurality of care plan categories using a trained classifier ( 204 ). A care plan for the subject is generated ( 206 ) based on the one or more care plans that are grouped into the identified care plan category, by maximizing a similarity measure between one or more attributes of the subject and one or more corresponding attributes of the reference subjects.",provided computerimplemented method generating care plan subject plurality care plan stored one database accessed plurality care plan grouped plurality care plan category based similarity measure one attribute plurality care plan plurality care plan associated reference subject care plan category subject identified plurality care plan category trained classifier care plan subject generated based one care plan grouped identified care plan category maximizing similarity measure one attribute subject one corresponding attribute reference subject,"['G16H50/70', 'G16H70/20']","['G16H', 'G16H']",12,0.26381924748420715,US20230233081A1,"A61,G06Q10/1093,G06Q10/10,G,G16H40/00,G16H40/60,A61B5/743,A61B5/7425,A61B,G16H40/67,A61B5/0002,A61B5/742,A,G16H40/63,G16H,G16,A61B5/0015,A61B5/7435,A61B5/7445,G16H80/00,A61B5/74,A61B5/00,G06Q10/00,G06Q10/109,G06Q,A61B5/0022,G06","A medical system is disclosed. The medical system can include a patient monitoring device, a patient information system, and a mobile application. The patient monitoring device can be coupled to a patient to monitor one or more physiological parameters. The patient information system can allow the patient to communicate with a clinician. The patient information system can also provide information regarding schedules, medications, and procedures to the patient. The mobile application can be communicatively coupled with the patient monitoring device and the patient information system. The mobile application can allow a clinician to receive, view, and send information to or from the patient monitoring device and the patient information system.",[12],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00",,1,13.0
US2017215812A1,Sensor information processing apparatus,"A detected signal of a heartbeat sensor and a detected signal of an inertial sensor are received by a processor. The processor estimates a heart rate in a case where an exercise intensity obtain from the detected signal of the inertial sensor is equal to or more than a threshold value, based on a relation between the exercise intensity and a heart rate obtained from the detected signal of the heartbeat sensor during a period in which the exercise intensity obtained from the detected signal of the inertial sensor is less than the threshold value.",detected signal heartbeat sensor detected signal inertial sensor received processor processor estimate heart rate case exercise intensity obtain detected signal inertial sensor equal threshold value based relation exercise intensity heart rate obtained detected signal heartbeat sensor period exercise intensity obtained detected signal inertial sensor threshold value,"['A61B5/11', 'G16H50/20']","['A61B', 'G16H']",12,0.2553889751434326,US20230233081A1,"A61,G06Q10/1093,G06Q10/10,G,G16H40/00,G16H40/60,A61B5/743,A61B5/7425,A61B,G16H40/67,A61B5/0002,A61B5/742,A,G16H40/63,G16H,G16,A61B5/0015,A61B5/7435,A61B5/7445,G16H80/00,A61B5/74,A61B5/00,G06Q10/00,G06Q10/109,G06Q,A61B5/0022,G06","A medical system is disclosed. The medical system can include a patient monitoring device, a patient information system, and a mobile application. The patient monitoring device can be coupled to a patient to monitor one or more physiological parameters. The patient information system can allow the patient to communicate with a clinician. The patient information system can also provide information regarding schedules, medications, and procedures to the patient. The mobile application can be communicatively coupled with the patient monitoring device and the patient information system. The mobile application can allow a clinician to receive, view, and send information to or from the patient monitoring device and the patient information system.",[12],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00",,1,13.0
US2022313142A1,Systems and methods for measuring neurologic function via sensory stimulation,"Systems and methods for evaluating neurologic function of a subject are described. An odorant, auditory and/or somatosensory generator is configured to deliver a sensory stimulation to the subject, a plurality of electrodes are configured to be attached to the subject, and a handheld EEG control unit is configured to control the odorant, auditory and/or somatosensory generator, process the neural signals from the plurality of electrodes and generate an assessment of neurologic function of the subject.",system method evaluating neurologic function subject described odorant auditory andor somatosensory generator configured deliver sensory stimulation subject plurality electrode configured attached subject handheld eeg control unit configured control odorant auditory andor somatosensory generator process neural signal plurality electrode generate assessment neurologic function subject,"['G16H20/70', 'A61B2560/0431']","['G16H', 'A61B']",12,0.20956432819366455,US20230233081A1,"A61,G06Q10/1093,G06Q10/10,G,G16H40/00,G16H40/60,A61B5/743,A61B5/7425,A61B,G16H40/67,A61B5/0002,A61B5/742,A,G16H40/63,G16H,G16,A61B5/0015,A61B5/7435,A61B5/7445,G16H80/00,A61B5/74,A61B5/00,G06Q10/00,G06Q10/109,G06Q,A61B5/0022,G06","A medical system is disclosed. The medical system can include a patient monitoring device, a patient information system, and a mobile application. The patient monitoring device can be coupled to a patient to monitor one or more physiological parameters. The patient information system can allow the patient to communicate with a clinician. The patient information system can also provide information regarding schedules, medications, and procedures to the patient. The mobile application can be communicatively coupled with the patient monitoring device and the patient information system. The mobile application can allow a clinician to receive, view, and send information to or from the patient monitoring device and the patient information system.",[12],"G16H40/00,G16H40/60,G16H40/67,G16H40/63,G16H,G16H80/00",,1,13.0
US2022415471A1,Method and system for using sensor data to identify secondary conditions of a user based on a detected joint misalignment of the user who is using a treatment device to perform a treatment plan,"A method includes receiving treatment data associated with a user capable of using a treatment device to perform a treatment plan. The method also includes receiving alignment data associated with the user while the user engages in at least one activity and receiving at least one alignment characteristic associated with the user and determining, using at least the at least one alignment characteristic, whether the at least one alignment characteristic correlates with at least one secondary condition of the user. The method also includes generating secondary condition information indicating at least the secondary condition and modifying at least one aspect of the treatment plan in response to receiving, from a healthcare professional, treatment plan input. The treatment plan input includes at least one modification to the at least one aspect of the treatment plan and wherein, further, the treatment plan input is generated based on the secondary condition information.",method includes receiving treatment data associated user capable treatment device perform treatment plan method includes receiving alignment data associated user user engages one activity receiving one alignment characteristic associated user determining one alignment characteristic whether one alignment characteristic correlate one secondary condition user method includes generating secondary condition information indicating secondary condition modifying one aspect treatment plan response receiving healthcare professional treatment plan input treatment plan input includes one modification one aspect treatment plan wherein treatment plan input generated based secondary condition information,"['G16H50/30', 'A63B2024/0065']","['G16H', 'A63B']",4,0.5135697722434998,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[4],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",,3,6.0
US2015120633A1,Wellness information analysis system,"A method that includes receiving information related to a wellness of a user from a plurality of data sources associated with the user, generating a wellness rating for the user, the generating of the wellness rating being based in part on the received information and based further in part on one or more weighting factors applied to the received information, and providing to the user an indication of the generated wellness rating and recommendations for improving the wellness of the user. At a time subsequent to the providing, receiving additional information related to the wellness of the user from at least one of the plurality of data sources associated with the user and generating, based at least in part on the receiving of the additional information, a modified wellness rating for the user.",method includes receiving information related wellness user plurality data source associated user generating wellness rating user generating wellness rating based part received information based part one weighting factor applied received information providing user indication generated wellness rating recommendation improving wellness user time subsequent providing receiving additional information related wellness user one plurality data source associated user generating based part receiving additional information modified wellness rating user,"['G16H20/70', 'G06N5/04']","['G16H', 'G06N']",4,0.5129371881484985,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[4],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",,3,6.0
US2016007905A1,Neurological assessment system and method,"This document discusses, among other things, systems and methods configured to receive affect information from a patient in response to a provided affect inquiry and to receive real world activity information from the patient in response to a provided real world activity, and to provide patient neurofunction assessment information using the affect information and the real world activity information.",document discus thing system method configured receive affect information patient response provided affect inquiry receive real world activity information patient response provided real world activity provide patient neurofunction assessment information affect information real world activity information,"['A61B5/00', 'G16H50/20']","['A61B', 'G16H']",4,0.5077435374259949,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[4],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",,3,6.0
US2005108050A1,Medical information user interface and task management system,"A healthcare delivery information management system, for managing provision of health care to a patient, includes an interface processor and a display processor. The interface processor receives information identifying a particular patient. The display processor initiates generation of data representing a composite display image including a first area, a second area, and a third area. The first area includes a first set of data items representing different types of healthcare information, and a second set of data items individually associated with corresponding items of the first set of data items. The display processor initiates generation of data representing a particular type of healthcare information for the particular patient in the second area in response to user selection of an individual item of the first set of data items. The display processor initiates generation of data representing current healthcare information of a particular type for the particular patient in the third area in response to user selection of an individual item of the second set of data items.",healthcare delivery information management system managing provision health care patient includes interface processor display processor interface processor receives information identifying particular patient display processor initiate generation data representing composite display image including first area second area third area first area includes first set data item representing different type healthcare information second set data item individually associated corresponding item first set data item display processor initiate generation data representing particular type healthcare information particular patient second area response user selection individual item first set data item display processor initiate generation data representing current healthcare information particular type particular patient third area response user selection individual item second set data item,"['G16H20/10', 'G16H20/40']","['G16H', 'G16H']",4,0.5077322125434875,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[4],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",,3,6.0
US2020357300A1,Incorporating real world physical activity into a virtual world environment,A method and system to convert user activities performed in a real world into virtual world activity. The system includes a virtual world environment with a virtual activity tracker to obtain virtual activity performance data for an activity performed by a user in the virtual world environment; and a virtual world database to store the virtual activity performance data in a virtual profile of the user. The system also includes a real world activity tracker to obtain real world activity performance data for a real world activity performed by the user; and an activity convertor to convert the real world activity performance data into an amount of converted virtual activity performance data and add the converted virtual activity performance data to the virtual profile of the user.,method system convert user activity performed real world virtual world activity system includes virtual world environment virtual activity tracker obtain virtual activity performance data activity performed user virtual world environment virtual world database store virtual activity performance data virtual profile user system includes real world activity tracker obtain real world activity performance data real world activity performed user activity convertor convert real world activity performance data amount converted virtual activity performance data add converted virtual activity performance data virtual profile user,"['G09B19/00', 'G16H20/30']","['G09B', 'G16H']",4,0.5072056651115417,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[4],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",,3,6.0
US2009132274A1,Systems and Methods for Image and Report Preview in a Healthcare Worklist,Certain embodiments of the present invention provide a healthcare worklist including a user interface adapted to display a worklist entry to a user. The user interface is further adapted to display a preview of the contents of the worklist entry to the user.,certain embodiment present invention provide healthcare worklist including user interface adapted display worklist entry user user interface adapted display preview content worklist entry user,"['G16H40/63', 'G16H15/00']","['G16H', 'G16H']",4,0.5053520202636719,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[4],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",G16H40/63,3,6.0
US2022391054A1,Methods and systems for providing alimentary elements,"A system for providing alimentary elements includes a computing device configured to receive a primary input relating to a first user for a compatible alimentary element based on biological extraction, receive secondary input from the second user for an alimentary element not associated with biological extraction, generate an extensible alimentary element display for the second user, wherein generating the extensible alimentary element display includes locating at least an alimentary element originator as a function of the secondary input and the compatible alimentary elements, generating a queue of alimentary elements from the located alimentary element originator, wherein the queue includes alimentary elements for the second user as a function of the secondary input and compatible alimentary elements for the first user, and provide a representation, via a graphical user interface, of a compatible alimentary element for the first user and an alimentary element for the second user.",system providing alimentary element includes computing device configured receive primary input relating first user compatible alimentary element based biological extraction receive secondary input second user alimentary element associated biological extraction generate extensible alimentary element display second user wherein generating extensible alimentary element display includes locating alimentary element originator function secondary input compatible alimentary element generating queue alimentary element located alimentary element originator wherein queue includes alimentary element second user function secondary input compatible alimentary element first user provide representation graphical user interface compatible alimentary element first user alimentary element second user,"['G16H20/60', 'G16H20/60']","['G16H', 'G16H']",4,0.5033758282661438,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[4],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",,3,6.0
US2018089372A1,Identifying non-routine data in provision of insights,"Examples are disclosed herein that relate to modifying an analysis of personal behavior based on determining a subset of personal data to be non-routine. One example provides a computing device configured to receive personal data relating to personal behavior of a user, receive contextual data regarding the personal data, determine a subset of the personal data to be non-routine based upon the contextual data, and modify an analysis of personal behavior based upon the subset of the personal data determined to be non-routine.",example disclosed relate modifying analysis personal behavior based determining subset personal data nonroutine one example provides computing device configured receive personal data relating personal behavior user receive contextual data regarding personal data determine subset personal data nonroutine based contextual data modify analysis personal behavior based subset personal data determined nonroutine,"['G06F1/32', 'G16H20/30']","['G06F', 'G16H']",4,0.5032647252082825,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[4],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",,3,6.0
US2021391043A1,Method and system for facilitating incident reporting associated with an equine show,"A method performed by an incident management system for managing or processing incident reporting for, e.g., a benefits program provided by an equine show organizer. The method involves, e.g., receiving, from a registrant user device, an incident report for an incident in which a horse or a rider associated with the registrant suffered an injury or death, generating and sending an information request message which includes a request for diagnosis or treatment information, and receiving and storing the diagnosis or treatment information. The method may further include sending, to the equine show organizer, information associated with the incident report, receiving a benefit payment decision indication from the show organizer, and generating and sending, based on the payment decision indication, a status notification message to a registrant associated with the incident report.",method performed incident management system managing processing incident reporting eg benefit program provided equine organizer method involves eg receiving registrant user device incident report incident horse rider associated registrant suffered injury death generating sending information request message includes request diagnosis treatment information receiving storing diagnosis treatment information method include sending equine organizer information associated incident report receiving benefit payment decision indication organizer generating sending based payment decision indication status notification message registrant associated incident report,"['G16H50/20', 'G16H40/20']","['G16H', 'G16H']",4,0.5031089186668396,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[4],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",,3,6.0
US2021304867A1,Application with behavior change user interface responses,"The present technology pertains an application configured to instruct a user to think about an aspect of a craving to partake in an undesired behavior, and after the presentation of the information presenting a user interface instructing the user to think about the aspect of the craving to partake in the undesired behavior. The user interface of the application can present an interface that is configured to receive a craving score that is an indication of how the craving to partake in the undesired behavior has changed relative to a time prior to the presentation of the information instructing the user to think about the aspect of the craving to partake in the undesired behavior. The present technology can proactively adjust to help a user to take helpful actions towards behavior change.",present technology pertains application configured instruct user think aspect craving partake undesired behavior presentation information presenting user interface instructing user think aspect craving partake undesired behavior user interface application present interface configured receive craving score indication craving partake undesired behavior changed relative time prior presentation information instructing user think aspect craving partake undesired behavior present technology proactively adjust help user take helpful action towards behavior change,"['G16H20/60', 'G16H50/30']","['G16H', 'G16H']",4,0.500163197517395,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[4],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",,3,6.0
