publication_number,title,abstract,Lemmatized-Abstract,sub_classes,sub_class,topics,prob,query_publication_numbers,query_class_codes,query_abstract,query_predicted_topics,query_codes_G16H,exact_match_code,count_exact_match_top50,RFR
US2010073168A1,System and Method for Reporting Status of a Bed,"A method and system of reporting the status of a bed ( 12 ) whose occupant is at risk of an undesired event, includes indicating that the occupant is at risk of the undesired event and operating a lamp module ( 42 ) to signify a satisfactory status or an unsatisfactory status of the bed.",method system reporting status bed whose occupant risk undesired event includes indicating occupant risk undesired event operating lamp module signify satisfactory status unsatisfactory status bed,"['G08B23/00', 'G16H40/20']","['G08B', 'G16H']",34,1.0,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[34],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",,11,10.0
US2010032486A1,Tubular container enabling individual identification,"A tubular container enabling individual identification, suitable to store semen of a domestic animal or a small amount of an organism individual sample and to manage history information, excellent in reliability, workability, and communication characteristics, and incorporating an IC tag. The tubular container is composed of a resin tubular container, a sealing cap, an IC tag embedded in the sealing cap and composed of an IC chip and a first transmitting/receiving antenna, and a second transmitting/receiving antenna fixed to the tubular container.",tubular container enabling individual identification suitable store semen domestic animal small amount organism individual sample manage history information excellent reliability workability communication characteristic incorporating ic tag tubular container composed resin tubular container sealing cap ic tag embedded sealing cap composed ic chip first transmittingreceiving antenna second transmittingreceiving antenna fixed tubular container,"['G06K19/07', 'G16H10/40']","['G06K', 'G16H']",34,1.0,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[34],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",G16H10/40,11,10.0
US2016249826A1,Method And System For Monitoring Physiological And Athletic Performance Characteristics Of A  Subject,"The present invention is directed to systems and methods for monitoring characteristics of a subject. A system according to an exemplary embodiment of the invention includes a sensor subsystem including at least one respiratory sensor disposed proximate to the subject and configured to detect a respiratory characteristic of the subject, wherein the sensor subsystem is configured to generate and transmit at least one respiratory signal representing the respiratory characteristic, and at least one physiological sensor disposed proximate to the subject and configured to detect a physiological characteristic of the subject, wherein the sensor subsystem is configured to generate and transmit at least one physiological signal representing the physiological characteristic, and a processor subsystem in communication with the sensor subsystem, the processor subsystem being configured to receive at least one of the at least one respiratory signal and the at least one physiological signal.",present invention directed system method monitoring characteristic subject system according exemplary embodiment invention includes sensor subsystem including one respiratory sensor disposed proximate subject configured detect respiratory characteristic subject wherein sensor subsystem configured generate transmit one respiratory signal representing respiratory characteristic one physiological sensor disposed proximate subject configured detect physiological characteristic subject wherein sensor subsystem configured generate transmit one physiological signal representing physiological characteristic processor subsystem communication sensor subsystem processor subsystem configured receive one one respiratory signal one physiological signal,"['G16H20/30', 'A61B5/1118']","['G16H', 'A61B']",19,1.0,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[19],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",,11,10.0
US2021204819A1,Patch type thermometer-based body temperature management system and method thereof,"A patch type thermometer-based body temperature management system includes: a patch type thermometer which is attached to the skin of a user to measure body temperature, and transmits a user ID, related application (App) information, and body temperature data on the basis of NFC; a terminal configured to form a magnetic field by tagging the patch type thermometer, to request a body temperature measurement, and to receive the user ID, the related App information, and the body temperature data from the patch type thermometer to calculate a body temperature value; and a body temperature management server configured to receive the body temperature value from the terminal, accumulate and store the received body temperature value to calculate at least one of trend of changes in body temperature over time and a state of health according to the received body temperature value and transmit same to the terminal.",patch type thermometerbased body temperature management system includes patch type thermometer attached skin user measure body temperature transmits user id related application app information body temperature data basis nfc terminal configured form magnetic field tagging patch type thermometer request body temperature measurement receive user id related app information body temperature data patch type thermometer calculate body temperature value body temperature management server configured receive body temperature value terminal accumulate store received body temperature value calculate one trend change body temperature time state health according received body temperature value transmit terminal,"['A61B5/01', 'G16H40/63']","['A61B', 'G16H']",19,1.0,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[19],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",G16H40/63,11,10.0
US2013110063A1,Absorbent Article with Sensor Array for Body Exudate Detection,"An absorbent article incorporating a non-contact electronic sensor array that may indicate the presence of a body exudate is disclosed. In particular, the absorbent article includes at least a non-contact electronic sensor array that may include one or more gas sensors, a controller and a signaling device. The signaling device is capable of alerting a user (wearer or caregiver) that an insult of urine or bowel movement has occurred. In accordance with the present disclosure, various attachment mechanisms are disclosed for attaching the non-contact electronic sensor array, controller and signaling device to an absorbent article.",absorbent article incorporating noncontact electronic sensor array indicate presence body exudate disclosed particular absorbent article includes noncontact electronic sensor array include one gas sensor controller signaling device signaling device capable alerting user wearer caregiver insult urine bowel movement occurred accordance present disclosure various attachment mechanism disclosed attaching noncontact electronic sensor array controller signaling device absorbent article,"['A61F13/42', 'G16H40/67']","['A61F', 'G16H']",19,1.0,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[19],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",,11,10.0
US2012265103A1,Systems and Methods for Treating Gastroesophageal Reflux Disease,"Systems and methods for treating gastroesophageal reflux disease (GERD) includes minimally invasively implanting a stimulating device in a patient&#39;s esophagus in the region proximate the lower esophageal sphincter (LES). The patient is provided with a questionnaire related to his disease via an online service. The questionnaire is accessed on a mobile device, such as a cell phone, or on a computer with network access. The data from the sensors and the answers from the questionnaire are analyzed together by a health care provider using the online service. The data and answers are used to program the stimulating device, via the mobile device or computer, to optimize treatment.",system method treating gastroesophageal reflux disease gerd includes minimally invasively implanting stimulating device patient esophagus region proximate lower esophageal sphincter le patient provided questionnaire related disease online service questionnaire accessed mobile device cell phone computer network access data sensor answer questionnaire analyzed together health care provider online service data answer program stimulating device mobile device computer optimize treatment,"['G16H20/40', 'G16H20/60']","['G16H', 'G16H']",19,1.0,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[19],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",,11,10.0
US2022305209A1,Smart vial adapter and method,"A smart vial adapter is capable of measuring the dose of a drug that is withdrawn from a vial, measuring the time of a dose capture event, monitoring the vial temperature, measuring the amount of motion or perturbation the vial is subjected to, capturing various other parameters that can provide additional insights associated with the drug or the amount of the dose being drawn from the vial, and communicating the recorded information to a companion application on a computer, smartphone or other device. Related methods are also disclosed and claimed.",smart vial adapter capable measuring dose drug withdrawn vial measuring time dose capture event monitoring vial temperature measuring amount motion perturbation vial subjected capturing various parameter provide additional insight associated drug amount dose drawn vial communicating recorded information companion application computer smartphone device related method disclosed claimed,"['G16H40/63', 'A61M2205/3569']","['G16H', 'A61M']",19,1.0,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[19],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",G16H40/63,11,10.0
US2021358621A1,Autobot Securtiy Portal and Mobile Sanitizer,"A security portal has a body having sidewalls and a top, a floor, and an entrance passageway, a remotely operable entrance barrier at the entrance passageway, a remotely operable exit barrier at the exit passageway, input apparatus in the security portal, an optical temperature sensor positioned and remotely operable to sense the subject&#39;s skin temperature, and a computerized base station remote from the security portal. The operative opens the entrance barrier to admit the subject, uses the input apparatus to solicit information, performs an evaluation process involving identity and skin temperature, and, depending on result of the evaluation process, the operative opens the entrance barrier and asks the subject to leave through the entrance passageway, or opens the exit barrier and asks the subject to leave through the exit passageway into the secured area.",security portal body sidewall top floor entrance passageway remotely operable entrance barrier entrance passageway remotely operable exit barrier exit passageway input apparatus security portal optical temperature sensor positioned remotely operable sense subject skin temperature computerized base station remote security portal operative open entrance barrier admit subject input apparatus solicit information performs evaluation process involving identity skin temperature depending result evaluation process operative open entrance barrier subject leave entrance passageway open exit barrier subject leave exit passageway secured area,"['G16H50/20', 'A61B5/1172']","['G16H', 'A61B']",19,1.0,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[19],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",,11,10.0
US2021350929A1,Visual identification based access control of a person with suspected symptoms,"Systems, and method and computer readable media that store instructions for thermal screening.",system method computer readable medium store instruction thermal screening,"['G06K9/00', 'G16H50/20']","['G06K', 'G16H']",19,1.0,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[19],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",,11,10.0
US2021267502A1,Wearable device for detecting salinity in perspiration,"A wearable device for determining risk of an underlying health concern is disclosed. The wearable device comprises a replaceable medium for absorbing perspiration of a user, wherein the replaceable medium is at least occasionally in contact with the user. The device also includes a power source electrically connected to the medium, and a resistance detector processor for periodically detecting the electrical resistance of the absorbed perspiration, wherein the electrical resistance of the absorbed perspiration is dependent on the salinity of the perspiration. Further, the device includes a risk detector processor for: (1) determining whether the detected resistance meets at least one condition, and (2) triggering an alert signal if the at least one condition is met, a storage device for storing resistance values; and a warning signal generator for providing a warning signal to the user based on the alert signal.",wearable device determining risk underlying health concern disclosed wearable device comprises replaceable medium absorbing perspiration user wherein replaceable medium occasionally contact user device includes power source electrically connected medium resistance detector processor periodically detecting electrical resistance absorbed perspiration wherein electrical resistance absorbed perspiration dependent salinity perspiration device includes risk detector processor determining whether detected resistance meet one condition triggering alert signal one condition met storage device storing resistance value warning signal generator providing warning signal user based alert signal,"['G16H50/30', 'G16H50/30']","['G16H', 'G16H']",19,1.0,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[19],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",,11,10.0
US2021257089A1,Methods and systems for managing the temperature of medicines,"A computer-implemented process useful for implementing a medometer management application including the step of, with a temperature sensor operative in the medometer, obtaining a temperature value of a medicine and a medical device. With the medometer, the process includes the step of formatting the temperature value of the medicine for communication via a wireless network and communicate the formatted temperature value to a mobile device via a wireless network. With a medometer management application operative in the mobile device, the process includes the step of displaying the temperature value to a user.",computerimplemented process useful implementing medometer management application including step temperature sensor operative medometer obtaining temperature value medicine medical device medometer process includes step formatting temperature value medicine communication wireless network communicate formatted temperature value mobile device wireless network medometer management application operative mobile device process includes step displaying temperature value user,"['A61B5/00', 'G16H40/67']","['A61B', 'G16H']",19,1.0,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[19],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",,11,10.0
US2021236326A1,Patient warming system,A patient warming system includes a control unit coupled to one or more warming devices. The control unit may control application of power to the heating elements of the warming devices. The control unit may provide hardware and/or software approaches to monitor and detect an overtemperature situation and/or fault of a given warming device.,patient warming system includes control unit coupled one warming device control unit control application power heating element warming device control unit provide hardware andor software approach monitor detect overtemperature situation andor fault given warming device,"['A61F7/00', 'G16H20/30']","['A61F', 'G16H']",19,1.0,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[19],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",,11,10.0
US2009030476A1,Methods and Apparatus for Electrical Stimulation of Tissues Using Signals that Minimize the Effects of Tissue Impedance,"A tissue stimulation system that generates an electrical tissue stimulation signal configured to reduce tissue impedance and increase depth of signal penetration. The use of leads is dynamically controlled and altered between conducting biopotential voltages, conducting electrical tissue stimulation signals, and grounding, in response to a computational analysis of biopotential data acquired from a region of tissue to be stimulated.",tissue stimulation system generates electrical tissue stimulation signal configured reduce tissue impedance increase depth signal penetration lead dynamically controlled altered conducting biopotential voltage conducting electrical tissue stimulation signal grounding response computational analysis biopotential data acquired region tissue stimulated,"['G06Q50/00', 'G16H40/63']","['G06Q', 'G16H']",10,1.0,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[10],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",G16H40/63,11,10.0
US2017339255A1,Dynamic feedback for wearable devices,"Various embodiments disclosed herein relate to wearable devices for capturing biometric, motion, and other wearer measurements and subsequently providing feedback to the user. Various methods and systems described herein include one or more of the following: storing, in a memory, a record specifying applicability criteria, a resource identifier, and a server identifier; obtaining, by a processor in communication with the memory, a user metric captured by the wearable device; comparing the user metric to the applicability criteria to determine that the record is currently applicable; transmitting the resource identifier to the server associated with the server identifier; receiving, in response to transmitting the resource identifier, data for display to a user wearing the wearable device; and effecting display of the data to the user.",various embodiment disclosed relate wearable device capturing biometric motion wearer measurement subsequently providing feedback user various method system described include one following storing memory record specifying applicability criterion resource identifier server identifier obtaining processor communication memory user metric captured wearable device comparing user metric applicability criterion determine record currently applicable transmitting resource identifier server associated server identifier receiving response transmitting resource identifier data display user wearing wearable device effecting display data user,"['G16H40/63', 'A61B5/742']","['G16H', 'A61B']",10,1.0,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[10],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",G16H40/63,11,10.0
US2014316287A1,System and method for displaying fluid responsivenss predictors,"Embodiments provide systems and methods for displaying a fluid responsiveness predictor (FRP) based on an analysis a physiological signal detected by a physiological sensor applied to a patient. A method may include detecting the signal of the patient with the physiological sensor, determining an FRP with a FRP determination module, wherein the determining operation comprises analyzing at least one characteristic of the physiological signal over time to determine the FRP, receiving a report request to report the FRP at a requested time through a user interface, generating a reported FRP in relation to the requested time using the FRP determination module, and displaying the reported FRP on a display. The displaying operation may include displaying the FRP using at least one graphic representation.",embodiment provide system method displaying fluid responsiveness predictor frp based analysis physiological signal detected physiological sensor applied patient method include detecting signal patient physiological sensor determining frp frp determination module wherein determining operation comprises analyzing one characteristic physiological signal time determine frp receiving report request report frp requested time user interface generating reported frp relation requested time frp determination module displaying reported frp display displaying operation include displaying frp one graphic representation,"['A61B5/0295', 'G16H50/30']","['A61B', 'G16H']",10,1.0,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[10],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",,11,10.0
US2013217350A1,System and method for communicating presence status,A method and system are provided for computing a physiological presence of a user of a device. The method comprises obtaining a physiological measurement of the user of the device and computing a presence status based on physiological measurements.,method system provided computing physiological presence user device method comprises obtaining physiological measurement user device computing presence status based physiological measurement,"['G06F19/00', 'G16H40/67']","['G06F', 'G16H']",10,1.0,US20230255518A1,"A61,Y10T436/144444,Y10T436/00,G,A61B5/14532,G16H40/00,G16H40/60,Y10T,Y10,A61B,A61B5/1486,G16H10/40,A,G16H40/63,G16H,G16H10/20,G16,A61B2560/0223,Y10T436/143333,A61B5/14865,A61B5/1495,A61B2560/00,A61B5/00,A61B5/145,G16H10/00,A61B2560/02,Y10T436/142222,Y10T436/14,Y","Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a non-attenuated sensitivity value associated with the analyte sensor, determining a representative sensitivity of the sensor for each group of multiple groups of data points from the analyte sensor, wherein the representative sensitivity is based on the corresponding sensitivities of pairs of data points in the group, selecting one or more of the representative sensitivities based on the selected representative sensitivities satisfying one or more criteria, determining a non-attenuated sensitivity based on a weighted average of the selected representative sensitivities, and applying the determined non-attenuated sensitivity to the data points obtained from the analyte sensor to estimate an analyte level.",[10],"G16H40/00,G16H40/60,G16H10/40,G16H40/63,G16H,G16H10/20,G16H10/00",,11,10.0
